tune,flavour,trigger,os_associate,ss_associate,quantity,activity_id,percentile_low,percentile_high,nch_low,nch_high,estimator,n_os,n_ss,n_trigger,value,status
MONASH,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_08,,,,1.0045126353790617,available_derived
MONASH,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_09,,,,0.9871721778791337,available_derived
MONASH,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_10,,,,1.0214541120381406,available_derived
MONASH,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,central,,,,0.9887105667933945,available_derived
MONASH,charm,lambdacplus,dzerobar,dzero,balancing_ratio_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.0089765905300434132,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_01,,,136643.0,0.020191301420489888,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_01,,,837.0,0.02150537634408602,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_02,,,136710.0,0.02056908785019384,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_02,,,849.0,0.020023557126030624,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_03,,,137215.0,0.019640709834930582,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_03,,,860.0,0.011627906976744186,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_04,,,136437.0,0.019833329668638273,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_04,,,821.0,0.030450669914738118,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_05,,,136381.0,0.01990746511610855,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_05,,,856.0,0.015186915887850469,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_06,,,136297.0,0.020022450971041182,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_06,,,844.0,0.017772511848341235,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_07,,,136954.0,0.019240036800677603,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_07,,,812.0,0.019704433497536943,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_08,,,136896.0,0.020526531089294062,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_08,,,779.0,0.02952503209242619,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_09,,,136882.0,0.019871129878289324,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_09,,,859.0,0.01280558789289872,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,block_10,,,136370.0,0.019381095548874384,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,block_10,,,829.0,0.022919179734620022,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,269,central,29360,2136,1366785,0.019918275368840024,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_0_1,0.0,1.0,46,269,central,269,102,8346,0.020009585430146182,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield_sem,integrated_0_100,0.0,100.0,0,269,central,,,,0.00013800544853588225,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield_sem,percentile_0_1,0.0,1.0,46,269,central,,,,0.0020015716432085621,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_01,,,,0.10423514299746874,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_01,,,,0.09729729729729729,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_02,,,,0.10656762799863571,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_02,,,,0.09883720930232559,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_03,,,,0.10108398034582347,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_03,,,,0.05555555555555557,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_04,,,,0.1030935690338311,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_04,,,,0.1506024096385541,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_05,,,,0.10393140144700078,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_05,,,,0.06951871657754014,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_06,,,,0.10355950212507588,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_06,,,,0.08823529411764705,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_07,,,,0.09903408877363104,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_07,,,,0.08465608465608467,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_08,,,,0.10647972716938231,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_08,,,,0.13372093023255818,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_09,,,,0.10395169303676523,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_09,,,,0.06432748538011698,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,block_10,,,,0.1013420245398773,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,block_10,,,,0.10160427807486627,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,269,central,,,,0.10332355408128802,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,46,269,central,,,,0.0938729623383924,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,integrated_0_100,0.0,100.0,0,269,central,,,,0.00074184841040529767,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,percentile_0_1,0.0,1.0,46,269,central,,,,0.0093986354284154167,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_1_10,1.0,10.0,26,45,central,2371,505,85644,0.02178786605016113,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_10_20,10.0,20.0,18,25,central,3135,492,129213,0.020454598221541175,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_20_30,20.0,30.0,14,17,central,2756,305,124464,0.019692441187813343,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_30_40,30.0,40.0,11,13,central,2887,221,139008,0.019178752302025783,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_40_50,40.0,50.0,9,10,central,2585,157,123295,0.019692607161685388,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_50_60,50.0,60.0,7,8,central,3126,138,153348,0.019485092730260584,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_60_70,60.0,70.0,6,6,central,1711,57,91069,0.01816205294886295,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,central,1971,53,103703,0.01849512550263734,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,central,4501,69,225578,0.01964730603161656,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_01,,,18442.0,0.022014965838846108,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_02,,,18249.0,0.021699819168173592,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_03,,,18372.0,0.021445678205965598,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_04,,,18213.0,0.022566298797562178,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_05,,,18262.0,0.022231957069324286,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_06,,,18266.0,0.02430745647651374,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_07,,,18392.0,0.021204871683340582,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_08,,,18107.0,0.02120726790743912,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_09,,,18474.0,0.02143553101656383,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_10,,,18340.0,0.02093784078516903,available_derived_no_component_counts
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,central,4048,37,183117,0.021904028571896658,available_count_backed
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.00031116251269781012,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_01,,,,0.11382113821138207,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_02,,,,0.11736810906935385,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_03,,,,0.11423601043780802,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_04,,,,0.11944202266782908,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_05,,,,0.11920140927774521,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_06,,,,0.1279538904899135,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_07,,,,0.10948905109489049,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_08,,,,0.11552346570397116,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_09,,,,0.11288483466362607,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_10,,,,0.11442193087008343,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,central,,,,0.11640595524857071,available_derived
MONASH,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_ratio_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.0015904289442233979,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_01,,,103044.0,0.0001455688831955281,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_02,,,103207.0,0.00013564971368221147,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_03,,,102853.0,0.0002138975042050304,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_04,,,102935.0,0.00018458250352163989,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_05,,,103048.0,0.0002523096032916699,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_06,,,103160.0,0.00027142303218301663,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_07,,,102608.0,8.771245906751911e-05,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_08,,,103280.0,0.00023237800154918666,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_09,,,103416.0,0.00010636651968747585,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_10,,,103040.0,0.0001455745341614907,available_derived_no_component_counts
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,central,187,4,1030591,0.00017756801679812855,available_count_backed
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,central,10,0,39259,0.0002547186632364553,available_count_backed
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_yield_sem,integrated_0_100,0.0,100.0,0,781,central,,,,1.9921116409421668e-05,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_01,,,,0.0016659262549977795,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_02,,,,0.0015444015444015442,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_03,,,,0.0024564537740062527,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_04,,,,0.0021379543152919996,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_05,,,,0.0028493150684931507,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_06,,,,0.0030517711171662125,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_07,,,,0.0010310459388246074,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_08,,,,0.002649299039629098,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_09,,,,0.0012242626599888707,available_derived
JUNCTIONS,beauty,bplus,bcminus,bcplus,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_10,,,,0.0016687061964623425,available_derived
